task,target_index,metric,valid,test
toxcast,155,auc,0.744811320754717,0.23529411764705882
toxcast,156,auc,0.7397174254317112,0.6064225299749048
toxcast,157,auc,0.5830917874396135,0.8087649402390438
toxcast,158,auc,0.9345794392523364,0.7661396574440053
toxcast,159,auc,0.6046511627906976,0.8862745098039215
toxcast,160,auc,0.8287037037037037,0.6742125984251969
toxcast,161,auc,0.5563568376068376,0.5376984126984127
toxcast,162,auc,0.6390205371248026,0.8006666666666666
toxcast,163,auc,0.7788884812912693,0.6677728613569321
toxcast,164,auc,0.7793427230046949,0.7180500658761528
toxcast,165,auc,0.7061374972890913,0.7098051583964116
toxcast,166,auc,0.6645299145299145,0.5597402597402598
toxcast,167,auc,0.3569767441860465,0.549402390438247
toxcast,168,auc,0.7592592592592593,0.619235836627141
toxcast,169,auc,0.7114707952146376,0.5241558908045977
toxcast,170,auc,nan,0.7397891963109354
toxcast,171,auc,0.5944444444444444,0.5246822164630384
toxcast,172,auc,0.6776315789473685,0.38434959349593495
toxcast,173,auc,0.7070724841660803,0.648224043715847
toxcast,174,auc,0.6913145539906104,0.2618110236220472
toxcast,175,auc,0.6679144385026738,0.5703282828282829
toxcast,176,auc,0.7044797687861272,0.6669752270122542
toxcast,177,auc,0.7336448598130841,0.3188976377952756
toxcast,178,auc,0.6124401913875598,0.34165542060278903
toxcast,179,auc,0.6666080225193526,0.5954407294832826
toxcast,180,auc,0.7693522906793049,0.5314741035856574
toxcast,181,auc,0.7435446009389671,0.4881510416666667
toxcast,182,auc,0.8777258566978193,nan
toxcast,183,auc,0.6498563218390805,0.6969882843648408
toxcast,184,auc,0.9116279069767442,0.5275590551181102
toxcast,185,auc,0.7577881619937694,0.5586666666666666
toxcast,186,auc,0.7329905063291139,0.5724537037037037
toxcast,187,auc,0.8958333333333334,0.6643700787401575
toxcast,188,auc,0.6777456647398844,0.5885167464114832
toxcast,189,auc,0.7043807641633728,0.562194036493102
toxcast,190,auc,0.6300813008130082,0.5160642570281124
toxcast,191,auc,0.6087832393231265,0.5682780522230063
toxcast,192,auc,0.6602836879432624,0.5840290661719233
toxcast,193,auc,0.6247954173486089,0.5472789115646258
toxcast,194,auc,0.6007957559681698,0.5844028520499108
toxcast,195,auc,0.5987795575896262,0.5824420677361853
toxcast,196,auc,0.6528985507246376,0.5670259812050856
toxcast,197,auc,0.6421328671328671,0.5796227581941867
toxcast,198,auc,0.6690115440115441,0.5637254901960784
toxcast,199,auc,0.7038834951456311,0.2289029535864979
toxcast,200,auc,0.6551546391752577,0.49893552311435524
toxcast,201,auc,0.6930555555555555,0.5525430853299705
toxcast,202,auc,0.7941176470588235,0.5592105263157895
toxcast,203,auc,0.6024096385542169,0.5603241296518607
toxcast,204,auc,0.5333976833976835,0.5349056603773585
toxcast,205,auc,0.5890062597809077,0.5529647435897436
toxcast,206,auc,0.62375,0.5455300764373546
toxcast,207,auc,0.6482675261885577,0.6552721088435374
toxcast,208,auc,0.6178571428571429,0.5813775510204081
toxcast,209,auc,0.5666666666666667,0.5848794063079777
toxcast,210,auc,0.6418231611893583,0.6257114161365919
toxcast,211,auc,0.6752971137521222,0.6122641509433963
toxcast,212,auc,0.6710526315789473,0.5755882352941176
toxcast,213,auc,0.5679117147707979,0.6483957219251337
toxcast,214,auc,0.8952380952380953,0.8223270440251572
toxcast,215,auc,0.6475,0.615924092409241
toxcast,216,auc,0.6088516746411483,0.5621815655396016
