task,target_index,metric,valid,test
toxcast,413,auc,1.0,0.725
toxcast,414,auc,0.5714285714285714,0.6212121212121212
toxcast,415,auc,1.0,0.7045454545454546
toxcast,416,auc,0.7407407407407407,0.6541666666666667
toxcast,417,auc,0.5714285714285714,0.6111111111111112
toxcast,418,auc,0.5,0.5925925925925926
toxcast,419,auc,0.6666666666666666,0.6883116883116883
toxcast,420,auc,0.625,0.675
toxcast,421,auc,1.0,0.28888888888888886
toxcast,422,auc,0.5714285714285714,0.7638888888888888
toxcast,423,auc,1.0,0.5636363636363636
toxcast,424,auc,0.875,0.7291666666666666
toxcast,425,auc,0.8961038961038961,0.5523809523809524
toxcast,426,auc,0.8,0.5238095238095238
toxcast,427,auc,0.6103896103896104,0.50625
toxcast,428,auc,0.8,0.4909090909090909
toxcast,429,auc,0.8333333333333334,0.4727272727272727
toxcast,430,auc,0.6666666666666666,0.46
toxcast,431,auc,0.8,0.5277777777777778
toxcast,432,auc,0.8,0.6851851851851852
toxcast,433,auc,0.6571428571428571,0.72
toxcast,434,auc,0.5,0.5576923076923077
toxcast,435,auc,0.7222222222222222,0.2
toxcast,436,auc,0.7111111111111111,0.65
toxcast,437,auc,1.0,0.65
toxcast,438,auc,0.6416666666666667,0.4
toxcast,439,auc,0.575,0.6681818181818182
toxcast,440,auc,0.08333333333333333,0.1
toxcast,441,auc,0.592156862745098,0.2413793103448276
toxcast,442,auc,1.0,0.6428571428571429
toxcast,443,auc,0.8833333333333333,0.8095238095238095
toxcast,444,auc,0.7,0.4375
toxcast,445,auc,0.6,0.6727272727272727
toxcast,446,auc,0.7407407407407407,0.6952380952380952
toxcast,447,auc,0.6666666666666666,0.7222222222222222
toxcast,448,auc,0.8947368421052632,0.7857142857142857
toxcast,449,auc,1.0,0.625
toxcast,450,auc,1.0,0.75
toxcast,451,auc,1.0,0.6666666666666666
toxcast,452,auc,1.0,0.375
toxcast,453,auc,0.6666666666666666,0.5974025974025974
toxcast,454,auc,0.7030075187969925,0.431640625
toxcast,455,auc,0.5185185185185185,0.5609318996415771
toxcast,456,auc,0.8529411764705882,0.6367816091954023
toxcast,457,auc,0.7857142857142857,0.41025641025641024
toxcast,458,auc,0.7953216374269005,0.5444444444444444
toxcast,459,auc,0.7619047619047619,0.6166666666666667
toxcast,460,auc,0.8333333333333334,0.4
toxcast,461,auc,0.781305114638448,0.6083333333333333
toxcast,462,auc,0.8717948717948718,0.8714285714285714
toxcast,463,auc,0.8666666666666667,0.5864197530864198
toxcast,464,auc,0.7676767676767676,0.7222222222222222
toxcast,465,auc,0.6031746031746031,0.4423963133640553
toxcast,466,auc,0.5377551020408163,0.5775862068965517
toxcast,467,auc,0.7619047619047619,0.6275510204081632
toxcast,468,auc,0.7931034482758621,0.7083333333333334
toxcast,469,auc,0.8214285714285714,0.7368421052631579
toxcast,470,auc,0.8,0.6078431372549019
toxcast,471,auc,0.875,0.8333333333333334
toxcast,472,auc,0.737012987012987,0.6095238095238096
toxcast,473,auc,0.6565656565656566,0.7337278106508875
toxcast,474,auc,0.9,nan
toxcast,475,auc,0.8148148148148148,0.48
toxcast,476,auc,0.8863636363636364,0.6375
toxcast,477,auc,0.9523809523809523,0.4772727272727273
toxcast,478,auc,0.6071428571428571,0.6071428571428571
toxcast,479,auc,0.7254901960784313,0.5900621118012422
toxcast,480,auc,1.0,0.7636363636363637
toxcast,481,auc,0.7916666666666666,0.3888888888888889
toxcast,482,auc,0.9285714285714286,0.6614583333333334
toxcast,483,auc,0.8666666666666667,0.725
toxcast,484,auc,0.790929203539823,0.41612200435729846
toxcast,485,auc,0.7352941176470589,0.7069160997732427
toxcast,486,auc,0.7167919799498746,0.713262599469496
toxcast,487,auc,0.9272727272727272,0.5806451612903226
toxcast,488,auc,0.8231292517006803,0.6037234042553191
toxcast,489,auc,0.9111111111111111,0.7294444444444445
toxcast,490,auc,0.7373737373737373,0.6791044776119403
toxcast,491,auc,0.8377289377289378,0.6855736301369864
toxcast,492,auc,0.8303921568627451,0.8071895424836601
toxcast,493,auc,0.8205128205128205,0.5722585330428468
toxcast,494,auc,0.7702020202020202,0.5867549668874172
toxcast,495,auc,0.74573055028463,0.6554545454545454
toxcast,496,auc,0.5470116618075802,0.465625
toxcast,497,auc,0.570957095709571,0.6476964769647696
