task,target_index,metric,valid,test
toxcast,108,auc,0.5720930232558139,0.3431372549019608
toxcast,109,auc,0.7083333333333334,0.48155737704918034
toxcast,110,auc,0.5866902834008098,0.5373682529543277
toxcast,111,auc,0.37169811320754714,0.5529411764705883
toxcast,112,auc,0.5341880341880342,0.44017094017094016
toxcast,113,auc,0.5023923444976076,0.5148689516129032
toxcast,114,auc,0.9791666666666666,0.6549019607843137
toxcast,115,auc,0.4841507177033493,0.41106719367588934
toxcast,116,auc,0.7057661927330173,0.5621513944223108
toxcast,117,auc,0.5551643192488263,0.8972111553784861
toxcast,118,auc,0.8790697674418605,0.4632936507936508
toxcast,119,auc,0.4066037735849057,0.6294117647058823
toxcast,120,auc,0.4812925170068027,0.4229849726775956
toxcast,121,auc,0.4240566037735849,0.5023904382470119
toxcast,122,auc,0.7066037735849057,0.48313492063492064
toxcast,123,auc,0.5699626865671642,0.507703081232493
toxcast,124,auc,0.7488038277511961,0.5656666666666667
toxcast,125,auc,0.5659902878945543,0.4760044642857143
toxcast,126,auc,0.7079411764705882,0.5953133228014744
toxcast,127,auc,0.5573529411764706,0.6479898702120924
toxcast,128,auc,0.65026395173454,0.6306213845866766
toxcast,129,auc,0.735387045813586,0.41700404858299595
toxcast,130,auc,0.6578231292517007,0.7239789196310935
toxcast,131,auc,0.6342735042735043,0.6225738001622667
toxcast,132,auc,0.7716981132075472,0.5599472990777339
toxcast,133,auc,0.547853624208304,0.6733535967578521
toxcast,134,auc,0.7623239436619719,0.5807086614173228
toxcast,135,auc,0.6661498708010336,0.5977653631284916
toxcast,136,auc,0.5763888888888888,0.4350198412698413
toxcast,137,auc,0.6764119091467158,0.6325757575757576
toxcast,138,auc,0.5076291079812206,0.5386904761904762
toxcast,139,auc,0.569947209653092,0.601823708206687
toxcast,140,auc,0.471563981042654,0.47370517928286854
toxcast,141,auc,0.6374172185430463,0.6009174311926605
toxcast,142,auc,0.49975845410628017,0.5719851576994434
toxcast,143,auc,0.6999357119897139,0.6732930326280709
toxcast,144,auc,0.6808878256246678,0.4707080200501253
toxcast,145,auc,0.5692749778956675,0.552971831915034
toxcast,146,auc,0.6267441860465116,0.7637795275590551
toxcast,147,auc,0.582380174291939,0.6288605230386052
toxcast,148,auc,0.6727477477477477,0.5736608940797423
toxcast,149,auc,0.6093159486016629,0.5537419498112369
toxcast,150,auc,0.555622009569378,0.672286487816884
toxcast,151,auc,0.6877941176470588,0.4376302083333333
toxcast,152,auc,0.4790697674418605,0.5657370517928287
toxcast,153,auc,0.37203791469194314,0.2823333333333333
toxcast,154,auc,0.5705741626794258,0.6614934772829509
toxcast,155,auc,0.7518867924528302,0.25098039215686274
toxcast,156,auc,0.7485086342229199,0.6343991077237662
toxcast,157,auc,0.5026570048309179,0.3641434262948207
toxcast,158,auc,0.6090342679127726,0.6976284584980237
toxcast,159,auc,0.5081395348837209,0.596078431372549
toxcast,160,auc,0.3055555555555556,0.47736220472440943
toxcast,161,auc,0.44604700854700857,0.4623015873015873
toxcast,162,auc,0.5217219589257504,0.6193333333333333
toxcast,163,auc,0.7034115920763023,0.6446165191740413
toxcast,164,auc,0.6437793427230047,0.530961791831357
toxcast,165,auc,0.693070917371503,0.6568544995794785
toxcast,166,auc,0.5916132478632479,0.5552875695732838
toxcast,167,auc,0.4255813953488372,0.6215139442231076
toxcast,168,auc,0.7962962962962963,0.4281949934123847
toxcast,169,auc,0.7070724841660803,0.5359195402298851
toxcast,170,auc,nan,0.5606060606060606
